"type"," activeFrom"," activeTo"," user"," description"," publicDescription","  lat"," lon"
"incident","2014-01-31 12:25:00.0","2014-01-31 12:35:00.0","Alfredo","D- collision between a puj and pedestrian; A- it / near the walk; R- puj, pedestrian; I- 0; F- 0; N- 0;","Collision between PUJ and Pedestrian","10.328693835344575","123.90609383583069"
"incident","2014-01-31 12:50:00.0","2014-01-31 13:00:00.0","Alfredo","D- collision between a motorcycle and taxi; A- jakosalem st. / near bayantel; R- motorcycle, taxi; I- 0; F- 0; N- 0;","Collision between Taxi and Motorcycle","10.306907603875077","123.89973163604736"
"incident","2014-01-31 13:40:00.0","2014-01-31 13:55:00.0","Alfredo","D- collision between a adventure and taxi; A- fuente osmeña / near old fuente police station; R- adventure, taxi; I- 0; F- 0; N- 0;","Collision between Taxi and Adventure","10.30939874156708","123.89259696006775"
"incident","2014-02-01 04:05:00.0","2014-02-01 04:20:00.0","ivan","D- collision between a motorcycle and Pajero; A- M. Velez corner Escario St.; R- Pajero, motorcycle; I- 1; ID- F; F- 0; FD- 0; N-","collision between Pajero and Motorcycle","10.315974828183302","123.89031171798705"
"incident","2014-02-01 18:36:00.0","2014-02-01 18:53:00.0","ivan","A- collision between a pajero and kia; D- at Banilad Town Center Parking Lot; A- Pajero, Kia; I- 0; ID- 0; F- 0; FD- 0; N- Amicable Settle","collision between a pajero and kia","10.341180127724298","123.91233801841736"
"incident","2014-02-01 03:34:00.0","2014-02-01 04:06:00.0","ivan","D- collision between a taxi and pajero; A- S.Osmena infront Total Gas Station; R- pajero, taxi; I- 0; ID- 0; F- 0; FD- 0; N-","Collision between a taxi and pajero","10.311541526447186","123.92231583595276"
"incident","2014-02-01 03:49:00.0","2014-02-01 04:23:00.0","ivan","D- collision between a taxi and motorcycle; A- Upper Nivel Hills near Former Casino Filipino; R- motorcycle, taxi; I- 0; ID- 0; F- 0; FD- 0; N-","collision between motorcycle and taxi","10.342932179759577","123.89532208442688"
"incident","2014-02-01 06:08:00.0","2014-02-01 06:20:00.0","ivan","D- collision between a taxi and pick-up; A- A. Soriano/ Kaoshiung intersection; R- taxi, pick-up; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a taxi and pick-up","10.313620963844116","123.91787409782408"
"incident","2014-02-01 04:29:00.0","2014-02-01 04:41:00.0","ivan","D- collision between Kia Rio and SUV; A- Kaoshiung St/ Cabahug intersection; R- Kia Rio, SUV; I- 0; ID- 0; F- 0; FD- 0; N-","collision between Kia Rio and SUV","10.312037637124181","123.92066359519958"
"incident","2014-02-01 05:29:00.0","2014-02-01 05:49:00.0","ivan","D- collision between a ford everest and taxi; A- A. Soriano/ Kaoshiung St.; R- ford everest, taxi; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a ford everest and taxi","10.313568186415065","123.91784191131592"
"incident","2014-02-01 05:32:00.0","2014-02-01 05:54:00.0","ivan","D- collision between a nissan and taxi; A- Gorordo, Rosal St. infront Harold's Hotel; R- nissan, taxi; I- 0; ID- 0; F- 0; FD- 0; N-","collision between a nissan and taxi","10.319732530289102","123.89904499053955"
"incident","2014-02-01 07:13:00.0","2014-02-01 07:25:00.0","Alfredo","D- collision between a motorcycle and taxi; A- osmeña blvd. / near fuente oval; R- motorcycle, taxi; I- 0; F- 0; N- 0;","Collision between Motorcycle and Taxi","10.308702069451053","123.8934552669525"
"incident","2014-02-01 08:09:00.0","2014-02-01 08:16:00.0","Alfredo","D- collision between a automobile and motorcycle; A- escario st / near jolibee; R- automobile, motorcycle; I- 0; F- 0; N- amicably settle;","Collision between Automobile and Motorcycle","10.317209808263117","123.89355182647705"
"incident","2014-02-01 06:25:00.0","2014-02-01 06:34:00.0","ivan","D- collision between both automobile; A- V. Rama infront Queen's Land; R- automobile, automobile; I- 0; ID- 0-; F- 0; FD- 0; N- amicably settle","collision between both automobile","10.302431951083776","123.88668537139891"
"incident","2014-02-01 07:12:00.0","2014-02-01 07:30:00.0","Alfredo","D- collision between a motorcycle and taxi; A- salvador st. / near science high; R- motorcycle, taxi; I- 0; F- 0; N- 0;","Collision between Taxi and Motorcycle","10.300479110964572","123.87858510017394"
"incident","2014-02-01 08:24:00.0","2014-02-01 08:35:00.0","Alfredo","D- collision between both taxi; A- srp / ludo bridge (going south); R- both taxi; I- 0; F- 0; N- 0;","Collision between both Taxi","10.288096767604735","123.89049410820007"
"incident","2014-02-01 09:05:00.0","2014-02-01 09:15:00.0","Alfredo","D- collision between a puj and motorcycle; A- south road basak / macopa st.; R- puj, motorcycle; I- 0; F- 0; N- 0;","Collision between PUJ and Motorcycle","10.288825154195473","123.86669754981995"
"incident","2014-02-01 09:01:00.0","2014-02-01 09:20:00.0","Alfredo","D- collision between a truck and canter; A- srp tunnel / going south; R- truck, canter; I- 0; F- 0; N- 0;","Collision between Truck and Canter","10.29352267950658","123.90543937683105"
"incident","2014-02-01 09:06:00.0","2014-02-01 09:10:00.0","Alfredo","D- collision between a fortuner and motorcycle; A- osmeña blvd. / near best buy; R- fortuner, motorcycle; I- 0; F- 0; N- amicable settle;","Collision between Fortuner and Motorcycle","10.295918918288615","123.89902353286742"
"incident","2014-02-02 15:46:00.0","2014-02-02 16:18:00.0","ivan","D- collision between a motorcycle and PUJ; A- Kinasang-an Pardo near Caltex Gas Station; R- PUJ, motorcycle; I-0; ID- 0; F- 0; FD- 0; N- ","collision between a motorcycle and PUJ","10.283209144544049","123.8587474822998"
"incident","2014-02-01 20:31:00.0","2014-02-02 20:51:00.0","kieth","D-collision between pedestrian and motorcycle; A- nivel hills, busay; R- motorcycle, pedestrian; I- 1; ID- female,?; F- 0; N- 0;","collision between pedestrian and motorcycle","10.348789873090707","123.88861656188963"
"incident","2014-02-02 20:48:00.0","2014-02-02 21:01:00.0","kieth","D- collision between two private vehicle; A- sm entrance 3; R- private vehicle, private vehicle; I- 0; F-0 ; N- 0;","collision between two private vehicle","10.312734301861818","123.91723036766051"
"incident","2014-02-01 20:39:00.0","2014-02-02 20:48:00.0","kieth","D- collision between a two bike and taxi; A- don pedro cui, p. del rosario; R- bike, bike, taxi; I- 2; ID- male,?,male,?; F- 0; N- 0;","collision between two bike and taxi","10.30112302174611","123.89967799186707"
"incident","2014-02-01 20:34:00.0","2014-02-02 20:56:00.0","kieth","D- collision between puj and multi-cab;A- legaspi,lapu-lapu; R- puj,mulit-cab; I-1; ID-female,18; F- 0; N- 0; N- 0;","collision between puj and multi-cab","10.294536069054148","123.90416264533997"
"incident","2014-02-01 21:30:00.0","2014-02-02 21:50:00.0","kieth","D- collision between multi-cab and private vehicle; A- s. osmeña, pier 3; R- multi-cab, private vehicle; I- 0; F- 0; N- 0;","collision between multi-cab and private vehicle","10.303561426062835","123.91267061233519"
"incident","2014-02-01 21:30:00.0","2014-02-02 21:45:00.0","kieth","D- collision between motorcycle and private vehicle; A- caltex, j. luna; R- motorcycle, private vehicle; I -0; F- 0; N- 0;","collision between motorcycle and private vehicle","10.325453440019617","123.9076066017151"
"incident","2014-02-01 22:25:00.0","2014-02-02 22:33:00.0","kieth","D- collision between pedestrian and motorcycle; A- f.llamas, south road; R- pedestrian, motorcycle; I- 1; ID- ?,?; F- 0; N- 0;","collision between pedestrian and motorcycle","10.289764664851857","123.87074232101439"
"incident","2014-02-02 07:40:00.0","2014-02-02 07:45:00.0","Alfredo","D- collision between a puj and multicab; A- f. ramos st. / junquera ext.; R- puj, multicab; I- 0; F- 0; N- 0;","Collision between PUJ and Multicab","10.304733120128057","123.89820814132689"
"incident","2014-02-02 09:23:00.0","2014-02-02 09:30:00.0","Alfredo","D- collision between a puj and taxi; A- v. rama ave. / near queensland; R- puj, taxi; I- 0; F- 0; N- 0;","Collision between Taxi and PUJ","10.302526953808028","123.8867175579071"
"incident","2014-02-02 09:23:00.0","2014-02-02 09:30:00.0","Alfredo","D- collision between 2 motorcycles; A- v. rama ave. / happy valley; R- both motorcycles; I- 0; F- 0; N- 0;","Collision between both Motorcycle","10.308469845069967","123.88663172721863"
"incident","2014-02-01 09:27:00.0","2014-02-01 09:37:00.0","Alfredo","D- collision between both puj; A- molave st. / calomarde st; R- both puj; I- 0; F- 0; N- 0;","Collision between both PUJ","10.318476449465045","123.90238165855408"
"incident","2014-02-01 10:51:00.0","2014-02-01 11:05:00.0","Alfredo","D- collision between both automobile; A- gotianuy st / near foodah; R- both automobile; I- 0; F- 0; N- 0;","Collision between both Automobile","10.311953192808833","123.89825105667113"
"incident","2014-02-02 15:14:00.0","2014-02-02 15:22:00.0","ivan","D- collision between a motorycle and pedestrian; A- P. del Rosario corner Pelaez St.; R- motorcycle, pedestrian; I- 2; 17 M/ ?M; F-0; FD- 0; N-","collision between a motorcycle and pedestrian","10.300035761793092","123.89801502227782"
"incident","2014-02-01 22:25:00.0","2014-02-01 22:45:00.0","kieth","D- collision between puj and taxi; A- c. padilla, ctc; R- puj, taxi; I- 0; F- 0; N- 0;","collision between a puj and taxi","10.29289986556537","123.88550519943237"
"incident","2014-02-02 07:16:00.0","2014-02-02 07:25:00.0","Alfredo","D- collision between a innova and taxi; A- sm entrance 5; R- innova, taxi; I- 0; F- 0; N- 0;","Collision between Innova and Taxi","10.310063745331377","123.91847491264342"
"incident","2014-02-03 01:22:00.0","2014-02-03 01:49:00.0","kieth","D- collision between motorcycle and pick-up; A- talamban, tintay; R- motorcycle, pick-up; I- 0; F- 0; N- 0;","collision between motorcycle and pick-up","10.370815931622793","123.91910791397095"
"incident","2014-02-03 04:22:00.0","2014-02-03 04:46:00.0","kieth","D- collision between pedestrian and truck; A- inayawan white road; R- pedestrian, I-1; ID- ?,?; F- ?,?; N; ","collision between pedestrian and truck","10.268957544077232","123.85621547698975"
"incident","2014-02-03 03:41:00.0","2014-02-03 03:45:00.0","kieth","D- collision between multi-cab and auto; A- f.cabahug, castle peak; R- multi-cab, auto; I- 0; F- 0; N- 0;","collision between multi-cab and auto","10.322592998159609","123.91356110572814"
"incident","2014-02-03 03:32:00.0","2014-02-03 03:43:00.0","kieth","D- collision between a auto and taxi; A- mj cuenco, j. luna; R- auto, taxi; I- 0; F- 0; N- 0;","collision between a auto and taxi","10.31423318137467","123.91465544700621"
"incident","2014-02-03 02:51:00.0","2014-02-03 03:10:00.0","kieth","D- collision between auto and taxi; A- salinas dr., metro park; R- auto, taxi; I- 0; F- 0; N- 0; ","collision between auto and taxi","10.331364233750367","123.90105128288269"
"incident","2014-02-03 02:14:00.0","2014-02-03 03:14:00.0","kieth","D- collision between a motorcycle and puj; A- p. lopez, colon; R- motorcycle, puj; I- 0; F- 0; N- 0;","collision between motorcycle and puj","10.29611948370469","123.89802575111389"
"incident","2014-02-03 02:02:00.0","2014-02-03 03:14:00.0","kieth","D- collision between motorcycle and puj; A- p. lopez, borromeo; R- motorcycle, puj; I- 0; F- 0; N- 0;","collision between motorcycle and puj","10.294863308733543","123.8978862762451"
"incident","2014-02-03 01:53:00.0","2014-02-03 02:14:00.0","kieth","D- collision between a pedestrian and motorcycle; A- avocado, n. bacalso; R- motorcycle, pedestrian; I- 1; ID-?,?; F- 0; N- 0;","collision between a pedestrian and motorcycle","10.290049684385687","123.87423992156981"
"incident","2014-02-03 01:21:00.0","2014-02-03 01:36:00.0","kieth","D- collision between puj and private vehicle; A- royal oaks, v. rama; R- private vehicle, puj; I- 0; F- 0; N- 0;","collision between a puj and private vehicle","10.314760954152371","123.88558030128479"
"incident","2014-02-03 00:59:00.0","2014-02-03 01:20:00.0","kieth","D- collision between a motorcycle and auto; A- sugbo, srp; R- auto, motorcycle; I- 0; F- 0-; N- 0; ","collision between a motorcycle and auto","10.291073641328104","123.90183448791502"
"incident","2014-02-03 00:48:00.0","2014-02-03 01:01:00.0","kieth","D-collision between motorcycle and puj; A- tres de abril, seaoil; R- motorcycle, puj; I- 0; F- 0; N- 0;","collision between a motorcycle and puj","10.296700067084895","123.87562394142151"
"incident","2014-02-03 00:27:00.0","2014-02-03 00:45:00.0","kieth","D- collision between a auto and pick-up; A- btc entrance, banilad; R- pick-up, auto; I- 0; F- 0; N- 0;","collision between pick-up and auto","10.341306782416138","123.9121985435486"
"incident","2014-02-02 23:54:00.0","2014-02-03 00:04:00.0","kieth","D- collision between motorcycle and auto; A- sitio. baca, gov. cuenco; R- motorcycle, auto; I- 0; F- 0; N- 0;","collision between motorcycle and auto","10.337602111575018","123.91128659248352"
"incident","2014-02-02 23:34:00.0","2014-02-03 00:22:00.0","kieth","D- collision between puj and delivery van; A- fuente oval, robinson; R- delivery van, puj; I- 0; F- 0; N- 0;","collision between a puj and delivery van","10.30966263211777","123.89398097991942"
"incident","2014-02-02 23:33:00.0","2014-02-02 23:42:00.0","kieth","D- collision between motorcycle and taxi; A- a. reyes, j. luna; R- motorcycle, taxi; I- 0; F- 0; N- 0;","collision between a motorcycle and taxi","10.325759537423126","123.9076066017151"
"incident","2014-02-02 23:13:00.0","2014-02-02 23:20:00.0","kieth","D- collision between motorcycle and auto; A- c.i.t, n. bacalso; R- motorcycle, auto; I- 0; F-0; N-0;","collision between motorcycle and auto","10.294039930828232","123.88132095336914"
"incident","2014-02-02 23:50:00.0","2014-02-03 00:12:00.0","kieth","D- collision between two private vehicle; A- happy valley,v.rama; R- private vehicle, private vehicle; I- 0; F- 0; N- 0;","collision between private vehicle and private vehicle","10.308448733754108","123.88658881187439"
"incident","2014-02-03 05:45:00.0","2014-02-03 05:59:00.0","kieth","D- collision between a motorcycle and auto; A- palma st., s. osmeña; R- motorcycle, auto; I- 0; F- 0; N- 0;","collision between a motorcycle and auto","10.29720675716149","123.90768170356749"
"incident","2014-02-03 05:40:00.0","2014-02-03 05:57:00.0","kieth","D- collision between pedestrian and motorcycle; A- v. rama, lucio dr.; R- pedestrian, motorcycle; I-1; ID-?,?; F- 0; N- 0","collision between pedestrian and motorcycle","10.302653624062463","123.88672828674315"
"incident","2014-02-03 07:35:00.0","2014-02-04 16:54:00.0","kieth","D- collision between two private vehicle; A- gorordo, old sss; R- private vehicle, private vehicle; I- 0; F- 0; N- 0;","collision between two private vehicle","10.318318119593586","123.89992475509644"
"incident","2014-02-03 07:31:00.0","2014-02-04 16:55:00.0","kieth","D- collision between auto and armored car; A- osmeña blvd., city central; R- auto, armored car; I- 0; F- 0; N- 0","collision between auto and armored car","10.299845754814472","123.89660954475404"
"incident","2014-02-03 07:51:00.0","2014-02-04 17:03:00.0","kieth","D- collision between private vehicle and private vehicle and private vehicle; A- uc banilad, gov. cuenco; R- private vehicle,private vehicle,private vehicle; I- 0; F- 0; N- 0;","collision between a private vehicle and private vehicle and private vehicle","10.339343628952058","123.91164064407349"
"incident","2014-02-03 08:36:00.0","2014-02-04 17:03:00.0","kieth","D- collision between a auto and multi-cab; A- sunny hills; R- auto, multi-cab; I- 0; F- 0; N- 0; ","collision between a auto and multi-cab","10.367681507961064","123.9140546321869"
"incident","2014-02-04 17:32:00.0","2014-02-03 17:44:00.0","ronie","D- Collision between a taxi and an SUV ; A- Gorordo Ave. / Gen. Maxilom Ave. ; R- A taxi and an SUV ; I- 0 ; ID- 0 ; F- 0 ; FD- 0","Collision between a taxi and an SUV","10.31078152559655","123.90398025512697"
"incident","2014-02-05 16:40:00.0","2014-02-05 16:52:00.0","kieth","D- collision between a toyota sedan and vios; A- aboitiz, j. osmeña; R- toyota sedan, vios; I- 0; F-0 ; N- 0;","collision between two sedans","10.312523191498027","123.89496803283691"
"incident","2014-02-05 16:58:00.0","2014-02-05 17:12:00.0","kieth","D- collision between both taxi ; A- natasha, f. cabahug; R- taxi, taxi; I- 0; F- 0; N- 0;","collision between two taxi ","10.312702635316272","123.92159700393677"
"incident","2014-02-04 20:16:00.0","2014-02-05 20:41:00.0","kieth","D- collision between auto and motorcycle; A- v. rama, m. velez; R- auto, motorcycle; I -0; F- 0; N- 0;","collision between auto and motorcycle","10.31575316457917","123.885440826416"
"incident","2014-02-04 20:14:00.0","2014-02-05 20:34:00.0","kieth","D- collision between taxi and kia sportage; A- fuente oval; R- taxi, kia sportage; I- 0; F- 0; N- 0;","collision between taxi and kia sportage","10.309884300009479","123.89255404472351"
"incident","2014-02-04 19:52:00.0","2014-02-05 20:09:00.0","kieth","D- collision between puj and puj; A- p. del rosario, act; R- puj, puj; I- 0; F- 0; N- 0;","collision between puj and puj","10.299391848790904","123.89656662940978"
"incident","2014-02-04 20:14:00.0","2014-02-05 20:28:00.0","kieth","D- collision between pick-up and suv; A- burgos, osmeña blvd.; R- pick-up, suv; I- 0; F- 0; N- 0;","collision between pick-up and suv","10.294187716764357","123.90303611755371"
"incident","2014-02-04 21:47:00.0","2014-02-05 22:06:00.0","kieth","D- collision between a multi-cab and puj; A- t. padilla extn., shell gasoline stn.; R- multi-cab, puj; I- 0; F- 0; N- 0;","collision between a multi-cab and puj","10.30186193413709","123.910471200943"
"incident","2014-02-03 05:08:00.0","2014-02-03 05:24:00.0","kieth","D- collision between two private vehicle; A- b. rodriquez, petron; R- private vehicle, private vehicle; I- 0; F- 0; N- 0;","collision between private vehicle","10.308100396838151","123.88823032379152"
"incident","2014-02-03 04:51:00.0","2014-02-03 05:05:00.0","kieth","D- collision between two private vehicle; A- fuente oval, mercury drug; R- private vehicle, private vehicle; I- 0; F- 0; N- 0;","collision between two private vehicle","10.31012707894998","123.89370203018187"
"incident","2014-02-04 01:55:00.0","2014-02-04 02:12:00.0","erwin","D- Collision between truck and Motorcycle ; A- Tagunol near tiger taxi garage ; R- Truck, Motorcycle ; I- 1 ; ID- 19 M ; F- 0 ; N- ","Collision between Truck and Motorcycle","10.28187902236497","123.86550664901735"
"incident","2014-02-03 08:59:00.0","2014-02-04 16:54:00.0","kieth","D- collision between puj and puj; A- p. del rosario, osmeña blvd.; R- puj, puj; I- 0; F- 0; N- 0;","collision between puj and puj","10.299529076262301","123.89679193496704"
"incident","2014-02-03 07:03:00.0","2014-02-04 16:54:00.0","kieth","D- collision between puj and hi-ace; A- sanciangko, j. marketing; R- hi-ace, puj; I- 0; F- 0; N- 0;","collision between puj and hi-ace","10.297914010698843","123.897864818573"
"incident","2014-02-03 07:47:00.0","2014-02-04 16:55:00.0","kieth","D- collision between pedestrian and auto; A- magallanes, eastwest bank; R- pedestrian, auto; I-1; ID-?,?; F- 0; N-0;","collision between pedestrian and auto","10.294177160628365","123.90021443367004"
"incident","2014-02-03 07:32:00.0","2014-02-04 16:55:00.0","kieth","D- collision between pedestrian and private vehicle; A- f. gonzales; R- pedestrian, private vehicle; I- 1; ID-?,?; F- 0; N- 0;","collision between pedestrian and private vehicle with physical injury","10.29331155627443","123.9005148410797"
"incident","2014-02-03 09:09:00.0","2014-02-04 17:03:00.0","kieth","D- collision between motorcycle and tricycle; A- inayawan, v. garces; R- motorcycle, tricycle; I- 0; F- 0; N- 0;","collision between motorcycle and tricycle","10.270709997746646","123.85647296905516"
"incident","2014-02-04 17:27:00.0","2014-02-03 17:33:00.0","ronie","D- Collision on two PUJs ; A- MJ Cuenco Ave, fronting TOYOTA Cars ; R; Two PUJs ; I- 0 ; ID ; 0 ; F- 0 ; FD- 0","Collision on two PUJs","10.295106099244025","123.9053213596344"
"incident","2014-02-04 02:14:00.0","2014-02-04 02:26:00.0","erwin","D- Collision between Motorcycle and Pedestrian ; A- Sanciangco near UC ; R- Motorcycle, Pedestrian ; I- 1 ; ID- 20 F ; F- 0 ; N- ","collision between Motorcycle and Pedestrian","10.297935122720352","123.89793992042543"
"incident","2014-02-04 02:27:00.0","2014-02-04 02:35:00.0","erwin","D- Collision between PUJ and Toyota Corolla ; A- M. Cuenco Ave. Near Skin Clinic ; R- PUJ, Toyota Corolla ; I- 0 : F- 0 : N- ","Collision between PUJ and Toyota Corolla ","10.310116523347762","123.90820741653441"
"incident","2014-02-04 03:01:00.0","2014-02-04 03:12:00.0","erwin","D- Collision Between Truck And Taxi : A- M. Cuenco Ave. Near Vic Enterprises ; R- Truck, Taxi : I- 0 : F- 0 : N- ","Collision between Truck and Taxi ","10.3175370243953","123.91814231872559"
"incident","2014-02-04 23:09:00.0","2014-02-04 23:14:00.0","ivan","D- collision between a motorcycle and crosswind; A- Tagunol St. near Basak Brgy Hall; R- motorcycle, crosswind; I- 0; ID- 0; F- 0; FD- 0; N- Amicable Settle","collision between a motorcycle and crosswind","10.285911597748179","123.87022733688354"
"incident","2014-02-04 23:08:00.0","2014-02-04 23:47:00.0","ivan","D- collision between a taxi and montero sports; A- Luzon Ave. infront Metro Ayala; R- taxi and montero sports; I- 0; ID- 0; F- 0; FD- 0; N- Amicable Settle","collision between a taxi and montero sports","10.316998700900522","123.90392661094664"
"incident","2014-02-04 15:19:00.0","2014-02-04 15:32:00.0","kieth","D- collision between a motorcycle and suv; A- gorordo, u.p; R- motorcycle, suv; I-1; ID-m,?; F- 0; N- 0;","collision between a motorcycle and suv with physical injury","10.322582442975417","123.89870166778563"
"incident","2014-02-04 15:44:00.0","2014-02-04 15:55:00.0","kieth","D- collision between a motorcycle and toyota sedan; A- pag.ibig, flyover; R- motorcycle, toyota sedan; I- 0; F- 0; N- 0;","collision between motorcycle and toyota sedan","10.320418622739535","123.90401244163512"
"-","2014-02-05 00:12:27.297",,"kieth",,"Applicable Settlement",
"incident","2014-02-05 16:08:00.0","2014-02-05 16:32:00.0","kieth","D- collision between bike and auto; A- silver hills , cabangcalan; R- bike, auto; I- 0; F- 0; N- 0;","collision between bike and auto","10.360135544567617","123.91166210174559"
"-","2014-02-05 01:36:48.431",,"kieth",,"Applicable Settlement ",
"incident","2014-02-04 15:29:00.0","2014-02-05 15:40:00.0","kieth","D- collision between a taxi and alum. van; A- osmeña blvd.,dbp; R- taxi, van; I - 0; F- 0; N- 0;","collision between a taxi and van","10.299275733191545","123.89683485031127"
"incident","2014-02-04 19:01:00.0","2014-02-05 19:21:00.0","kieth","D- collision between pick-up and puj; A- gov. cuenco, brgy. hall; R- pick-up, puj; I- 0; F- 0; N- 0;","collision between pick-up and puj","10.346953418838714","123.9129388332367"
"incident","2014-02-04 22:13:00.0","2014-02-05 22:41:00.0","kieth","D- collision between a taxi and puj; A- j. avila, g. garcia st.; R- taxi, puj; I- 0; F- 0; N- 0;","collision between a taxi and puj","10.3145392896935","123.89076232910155"
"incident","2014-02-04 22:12:00.0","2014-02-05 22:22:00.0","kieth","D- collision between a motorcycle, taxi and puj; A- citi link, n. bacalso; R- motorcycle, puj; I- 0; F- 0; N- 0;","collision between a motorcycle, taxi and puj with physical injury","10.297481213946407","123.89033317565918"
"incident","2014-02-05 07:05:00.0","2014-02-05 07:15:00.0","kieth","D- collision between taxi, puj, sedan and SUV; A- escario, osmeña blvd.; R- taxi, puj,sedan,SUV; I- 1; ID-?,?; F- 0; N- 0;","collision between taxi, puj, altis sedan and SUV with physical injury","10.316228157825462","123.89093399047852"
"incident","2014-02-05 13:30:00.0","2014-02-05 13:46:00.0","kieth","D- collision between  truck and taxi; A- ayala flyover; R- truck, taxi; I- 0; F-0 ; N- 0;","collision between  truck and taxi","10.320196962265285","123.90385150909422"
"incident","2014-02-06 17:31:00.0","2014-02-06 17:38:00.0","kieth","D- collision between taxi and pick-up; A- CIT, N. Bacalso; R- taxi, pick-up; I- 0; F- 0; N- 0;","collision between taxi and pick-up","10.294177160628365","123.8814389705658"
"incident","2014-02-06 01:18:00.0","2014-02-06 01:43:00.0","ronie","D- Collision betwen a PUJ and a delivery van ; A- Gorordo Ave. fronting JY market ; R- PUJ and a delivery van ; I- 0 ; ID- 0 ; F- 0 ; FD- 0 ; N- 0","Collision betwen a PUJ and a delivery van","10.330720384826828","123.89816522598265"
"incident","2014-02-06 01:26:00.0","2014-02-06 01:44:00.0","ronie","D- Collision between a delivery van and a Pick-up truck ; A- MC Briones St. / Jakosalem ; R- A delivery van and a Pick-up truck ; I- 0 ; ID- 0 ; F- 0 ; FD- 0 ; N- 0","Collision between a delivery van and a Pick-up truck","10.292340387586858","123.90115857124327"
"incident","2014-02-05 18:20:00.0","2014-02-06 18:48:00.0","kieth","D- collision between taxi and pick-up; A- panganiban st., sanciangko; R- taxi,pick-up; I- 0; F- 0; N- 0;","collision between taxi and pick-up","10.296235600466238","123.89267206192017"
"incident","2014-02-05 19:05:00.0","2014-02-06 19:19:00.0","kieth","D- collision between motorcycle and motorcycle; A- legaspi extn., areland blvd.; R- motorcycle, motorcycle; I- 0; F- 0; N- 0;","collision between motorcycle and motorcycle","10.293491011030758","123.90702724456787"
"incident","2014-02-05 19:22:00.0","2014-02-06 19:45:00.0","kieth","D- collision between motorcycle and sportage; A- mabolo, metrobank; R- motorcycle, sportage; I- 0; F-0; N- 0;","collision between motorcycle and sportage","10.31634426717666","123.91718745231627"
"incident","2014-02-06 19:29:00.0","2014-02-06 19:45:00.0","kieth","D- collision between pedestrian and motorcycle; A- colonade, colon; R- pedestrian, motorcycle; I- 1; ID-m,?; F- 0; N- 0;","collision between pedestrian and motorcycle","10.29713286490937","123.89978528022765"
"incident","2014-02-06 03:42:00.0","2014-02-06 04:09:00.0","kieth","D- collision between puj and taxi; A- a. soriano, j. luna; R- puj and taxi; I- 0; F- 0; N- 0;","collision between puj and taxi","10.312354303105083","123.9162003993988"
"incident","2014-02-07 03:50:00.0","2014-02-06 04:11:00.0","kieth","D- collision between pedetrian and motorcycle; A- budget builders, south road; R- pedestrian, motorcycle; I-1; ID-m,?; F- 0;  N- 0;","collision between pedetrian and motorcycle with physical injury","10.29316376992786","123.8799798488617"
"incident","2014-02-07 03:50:00.0","2014-02-06 04:08:00.0","kieth","D- collision between pedestrian and motorcycle; A- colon, colonade; R- pedestrian, motorcycle; I-1; ID- ?,?; F- 0; N- 0;","collision between pedetrian and motorcycle with physical injury","10.297111752834148","123.89976382255554"
"incident","2014-02-06 02:00:00.0","2014-02-06 02:14:00.0","kieth","D- collision between a truck and auto; A- pcso, s. osmeña; R- truck, auto; I- 0; F- 0; N-0;","collision between a truck and auto","10.305303131881901","123.91469836235048"
"incident","2014-02-06 02:10:00.0","2014-02-06 02:11:00.0","kieth","D- collision between a puj and sorento; A-sbt, n. bacalso; R- puj, sorento; I- 0; F- 0; N-0;","collision between a puj and sorento","10.298652930610652","123.89480710029602"
"incident","2014-02-06 02:17:00.0","2014-02-06 02:28:00.0","kieth","D- collision between a puj and elf; A- salinas, rd. leading to camp lapu-lapu; R- puj, elf; I- 0; F- 0; N- 0;","collision between a puj and elf","10.330614835697146","123.89914155006407"
"incident","2014-02-06 04:41:00.0","2014-02-06 04:59:00.0","kieth","D- collision between a private vehicle and motorcycle; A- mj. cuenco, maxilom; R- private vehicle, motorcycle; I- 0; F- 0; N- 0;","collision between a private vehicle and motorcycle","10.308723180749926","123.90716671943665"
"incident","2014-02-06 05:42:00.0","2014-02-06 05:45:00.0","kieth","D- collision between a motorcycle and taxi; A- auto bus, n. bacalso; R- motorcycle, taxi; I- 0; F-0; N- 0;","collision between a motorcycle and taxi","10.297312317491647","123.88859510421753"
"incident","2014-02-06 06:18:00.0","2014-02-06 06:32:00.0","kieth","D- collision between a private vehicle and taxi; A- t. padilla, s. osmeña; R- private vehicle, taxi; I- 0; F- 0; N- 0;","collision between a private vehicle and taxi","10.301640260601653","123.91025662422179"
"incident","2014-02-06 06:44:00.0","2014-02-06 06:59:00.0","kieth","D- collision between a motorcycle and tartanilla; A- magallanes, plaridel; R- motorcycle, tartanilla; I- 0; F- 0; N- 0;","collision between a motorcycle and tartanilla","10.294198272899994","123.89995694160461"
"incident","2014-02-07 00:30:00.0","2014-02-07 00:40:00.0","erwin","D- Collision Between Both PUJ : A- South Road Near Shopwise : R- PUJ,PUJ : I- 2 : ID- 59/ M, 38/M ;  F- 0 : N- ","Collision between Both PUJ","10.289785777418743","123.87057065963744"
